instancia_id,token_id,token,punt_inicial,punt_final,capitalización,i_punt_inicial,i_punt_final,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4
195,10119,un,,,0,0,0,11.1062155,3.690536,-3.455454,-4.684148,5.141389
195,14184,día,,,0,0,0,8.2059555,6.2457314,-4.338751,3.252704,9.374378
195,10104,de,,,0,0,0,9.243365,1.853508,1.4680701,14.86393,-1.1667289
195,11783,go,,,0,0,0,-4.720327,-1.8651654,10.746896,1.718024,1.9265679
195,12096,##zo,,,0,0,0,1.7936032,-3.2346563,-1.8774632,12.482869,5.94034
195,10220,para,,,0,0,0,5.7618966,10.284152,1.2019795,9.188729,15.463183
195,10109,la,,,0,0,0,5.2097926,10.621236,12.765099,7.0744367,1.3516985
195,10594,familia,,.,0,0,3,12.528559,1.5941253,4.2101197,4.372941,5.699867
196,21751,debe,,,1,0,0,-0.47499537,3.3871598,4.163908,4.8371954,4.4794703
196,16943,además,,,0,0,0,13.228055,3.8046608,-4.4430366,6.331661,0.08617695
196,10493,ser,,,0,0,0,-2.7780955,6.158631,12.651101,0.25542814,1.228592
196,13953,vir,,,0,0,0,5.7643147,10.274982,1.2059704,9.175429,15.462225
196,11284,pro,,,0,0,0,4.8805966,1.5081412,-3.330037,6.5103555,0.07653364
196,13763,##bus,,,0,0,0,4.149202,5.3639617,-8.029171,8.272739,0.8623038
196,10110,en,,,0,0,0,-3.0888073,14.973595,3.1823633,11.052049,6.026573
196,15650,toda,,,0,0,0,8.292858,3.2760057,4.91356,7.1520214,15.884564
196,10109,la,,,0,0,0,5.10337,10.899632,12.776465,7.107171,1.4212694
196,45847,extensión,,,0,0,0,1.2172508,3.8992596,0.85461843,2.1234555,3.6317418
196,10104,de,,,0,0,0,9.295586,2.045867,1.5656631,14.597665,-1.2735001
196,10109,la,,,0,0,0,5.017627,10.642704,12.810576,6.971609,1.3622694
196,29411,palabra,,",",0,0,4,1.246511,1.7941369,-2.7080007,3.198139,3.6889474
196,26941,pues,,,0,0,0,14.068869,7.70975,-0.124219485,-0.49482968,10.560803
196,169,a,,,0,0,0,1.5398983,8.347763,-1.0588722,-2.4124753,-6.1156363
196,10198,su,,,0,0,0,-3.849732,12.518742,11.034688,6.06596,6.4352684
196,11639,re,,,0,0,0,9.905345,9.220533,6.8585176,-2.8762398,1.7200956
196,76344,##cti,,,0,0,0,4.4900637,-1.9185522,3.5700767,8.0675125,5.2463965
196,16107,##tud,,,0,0,0,7.7674036,3.753364,-1.3547542,5.918329,9.360279
196,10126,se,,,0,0,0,-3.732342,-4.970378,4.5762644,5.2505827,-2.697687
196,96364,fía,,,0,0,0,2.239581,5.8153715,0.3179266,2.3807485,1.8873627
196,10115,##n,,,0,0,0,9.496659,7.86935,1.4483135,4.8973007,6.9174094
196,13092,grandes,,,0,0,0,-0.39855766,3.2930956,1.2400663,1.7562355,3.2375844
196,44366,suma,,,0,0,0,12.318835,9.247404,5.7137394,8.135249,12.976915
196,10107,##s,,",",0,0,4,9.225952,-0.62706095,2.3001513,0.88622564,13.341726
196,10225,como,,,0,0,0,1.786066,-2.0348144,1.7084434,-5.5630836,-1.1128225
196,46897,vere,,,0,0,0,5.5732446,11.950475,-7.198455,3.558674,3.4499784
196,13386,##mos,,,0,0,0,11.724615,2.917375,11.504463,2.3316848,10.135385
196,12884,después,,.,0,0,3,9.2934475,5.868607,10.03336,-1.2903317,8.502109
197,10183,por,,,1,0,0,-0.5351591,16.306202,-2.819753,2.549419,4.517317
197,10109,la,,,0,0,0,5.273265,10.675025,12.640789,7.0828094,1.4102981
197,14002,tarde,,,0,0,0,15.363409,2.3219337,2.039191,0.55281776,7.65427
197,50837,vuelve,,,0,0,0,3.413827,5.3852286,3.0647404,3.7165384,1.9099276
197,10115,##n,,,0,0,0,9.489133,7.8704386,1.4420689,4.907371,6.9304175
197,169,a,,,0,0,0,1.4963499,8.471752,-1.1231959,-2.3853352,-6.009338
197,109436,sac,,,0,0,0,4.212357,11.299833,13.832209,7.4009356,1.5408521
197,10354,##ar,,,0,0,0,5.591175,9.795017,-6.3893185,6.2384057,9.468823
197,13788,##los,,",",0,0,4,4.466001,3.1951854,-2.427778,5.9375844,10.655301
197,193,y,,,0,0,0,-1.8382634,4.0739408,5.129038,9.819229,14.995033
197,10164,al,,,0,0,0,-6.694856,12.600262,4.7331696,0.3963725,1.3717904
197,62721,poner,,,0,0,0,2.9168046,6.3722982,3.080634,4.2330585,2.6922276
197,10341,##se,,,0,0,0,8.049392,0.47847414,10.266982,7.3359146,-3.765114
197,10125,el,,,0,0,0,-3.3972802,-2.7219737,4.723306,1.080235,12.290444
197,15566,sol,,,0,0,0,-6.7127895,12.770356,5.04749,0.5273948,1.5756396
197,10152,les,,,0,0,0,-7.815026,7.4894266,6.9407535,8.2030325,2.9616892
197,10215,dan,,,0,0,0,9.243135,1.9054906,1.5645397,14.515589,-1.2119527
197,10125,el,,,0,0,0,-3.2853496,-2.8776593,4.775014,0.98495847,11.99568
197,104233,maí,,,0,0,0,1.0028945,3.7367256,0.71827316,0.4626235,2.6704924
197,10305,##z,,,0,0,0,-0.23080423,2.3623757,10.006097,11.528229,0.35857454
197,193,y,,,0,0,0,-1.9224504,4.2548947,5.0959854,9.968753,14.98647
197,10125,el,,,0,0,0,-3.2792249,-2.8331203,4.7265964,0.98913884,12.0882845
197,16271,agua,,,0,0,0,6.1553144,11.693847,2.03753,11.010407,5.7484756
197,30047,gradu,,,0,0,0,2.775617,5.75159,2.848381,3.6736047,2.8343656
197,13504,##ados,,,0,0,0,8.837568,5.459894,2.4484413,5.424887,4.982863
197,16029,según,,,0,0,0,8.254752,11.645227,1.2116166,2.4343255,11.213732
197,10198,su,,,0,0,0,-3.8324747,12.623177,10.935578,6.1258016,6.514116
197,23072,peso,,,0,0,0,1.1539493,3.8602488,0.65600616,1.7431716,2.3301857
197,193,y,,,0,0,0,-2.121863,4.0265064,5.092682,9.840029,14.835438
197,10125,el,,,0,0,0,-3.3605123,-2.7586958,4.723633,1.0012468,12.167085
197,20229,resultado,,,0,0,0,1.4337146,4.148893,1.2781955,2.4227705,3.0910077
197,10104,de,,,0,0,0,9.145152,1.8609227,1.7364765,14.802958,-1.1008868
197,10109,la,,,0,0,0,5.2075706,10.605943,12.684761,7.0979886,1.4460046
197,16077,última,,,0,0,0,0.07959832,2.2175682,0.92276925,1.7316406,1.195712
197,34303,prueba,,.,0,0,3,1.3732756,3.5789983,0.7945398,0.9498864,2.8723912
198,18278,esto,,,1,0,0,9.840883,10.064015,9.79563,4.466041,8.962561
198,10196,es,,,0,0,0,-7.851091,-1.416565,-0.5657216,4.902908,5.473003
198,10406,lo,,,0,0,0,-2.3192515,14.466858,9.005238,5.3897567,-0.9916978
198,10121,que,,,0,0,0,11.395906,-5.215062,5.689066,3.415415,1.961398
198,10126,se,,,0,0,0,-3.6804843,-4.90237,4.62062,5.290916,-2.6388478
198,47281,llama,,,0,0,0,14.3358,1.2320752,6.4104147,4.52489,0.64321965
198,12678,col,,,0,0,0,-0.6983659,0.07137064,11.505035,-0.2506688,-0.2681139
198,15998,##eo,,.,0,0,3,6.8127227,3.7638657,-1.7160884,6.109033,9.362198
199,10182,los,,,1,0,0,3.3728678,17.161451,-1.0917591,4.5298867,-1.1098075
199,12732,agus,,,0,0,0,9.226494,2.1659787,1.304651,14.664673,-0.5984139
199,10206,##an,,",",0,0,4,9.644732,7.961054,1.3711548,4.7512984,6.8258944
199,10182,los,,,0,0,0,3.4015923,17.185024,-1.1191229,4.4950147,-1.1391563
199,19867,rus,,,0,0,0,3.950734,-0.4487667,8.043397,1.1846695,2.2545562
199,12059,##tan,,,0,0,0,7.763657,3.7552311,-1.3579998,5.919404,9.357752
199,193,y,,,3,0,0,-1.914154,4.1692734,5.0728507,10.003516,14.894465
199,10294,si,,,0,0,0,8.777905,14.274248,8.232498,5.7492037,9.592819
199,173,e,,,0,0,0,-2.0454733,3.689716,5.138258,9.402225,15.107083
199,10157,##y,,,0,0,0,-3.9140823,-0.07872152,-2.4242508,12.288408,4.178345
199,14184,día,,,0,0,0,8.205971,6.2457423,-4.338766,3.2527225,9.374404
199,10196,es,,,0,0,0,-7.8216996,-1.3902452,-0.58898383,4.9261503,5.4475245
199,22612,abans,,,0,0,0,9.306257,5.861567,10.046774,-1.3028904,8.488624
199,14875,##ao,,,0,0,0,8.839804,5.471844,2.4488807,5.4225082,4.9683
199,10152,les,,,1,0,0,-7.826161,7.503955,6.950015,8.214256,2.9503305
199,10215,dan,,,0,0,0,9.270907,1.9670882,1.5777562,14.596542,-1.1790669
199,11681,tres,,,0,0,0,0.9058148,3.7109125,0.75184625,0.2732703,2.802913
199,183,o,,,0,0,0,-7.5963745,11.659258,-0.8753226,9.120149,5.520188
199,15368,cuatro,,,0,0,0,1.0050395,3.7603936,0.73557484,0.38272488,2.773728
199,11432,gran,,,0,0,0,-0.56850666,3.2702203,1.2740707,1.784823,3.2539742
199,10310,##os,,,0,0,0,-1.0435781,5.8495455,6.4544835,4.6021533,-2.8582082
199,10104,de,,,1,0,0,9.19721,1.9448507,1.644154,14.881694,-1.0633521
199,104233,maí,,,0,0,0,0.9782639,3.712067,0.71131027,0.41346735,2.6877866
199,10107,##s,,,0,0,0,9.313168,-0.6562572,2.3622265,0.8942997,13.402843
199,15762,medio,,,0,0,0,0.018542506,2.4485056,1.6125811,1.4004418,4.204649
199,11856,mas,,,0,0,0,7.2697544,15.584976,1.906669,-2.1655047,1.1147828
199,75498,##cao,,.,0,0,3,3.2419193,3.6142457,7.701221,9.582845,-2.9420571
200,10119,un,,,1,0,0,11.108227,3.6483958,-3.4549305,-4.664947,5.095731
200,13197,número,,,0,0,0,0.6480896,3.3237174,-0.037602693,1.0181286,2.4117687
200,39718,determinado,,,0,0,0,0.44973975,2.9965498,1.0356805,1.5718815,3.4458013
200,10104,de,,,0,0,0,9.42954,1.8365052,1.5478666,14.778859,-1.1061199
200,11131,care,,,0,0,0,11.257293,-5.1546283,5.6662307,3.3908072,2.1577778
200,10310,##os,,,0,0,0,-1.0560366,5.8333387,6.4643674,4.6129007,-2.8712459
200,10795,sin,,,0,0,0,-0.43703407,11.940106,10.313536,-4.4443407,3.0793796
200,10121,que,,,0,0,0,11.287477,-5.2332654,5.6289196,3.6215045,2.123864
200,12411,ning,,,0,0,0,11.068678,3.7084877,-3.412829,-4.7121143,5.100607
200,25091,##uno,,,0,0,0,7.390735,4.033846,-0.115499586,4.840883,8.798638
200,10104,de,,,0,0,0,9.12045,1.9162033,1.7773708,14.7738,-1.0477817
200,10182,los,,,0,0,0,3.4252033,17.194399,-1.1356101,4.488702,-1.1456072
200,18159,combat,,,0,0,0,9.154289,1.8984559,1.5642095,14.720331,-1.0330521
200,36765,##ientes,,,0,0,0,-0.54679555,5.8628407,6.1611657,4.5750403,-2.4112964
200,10266,em,,,0,0,0,2.279703,-2.6316721,1.9783572,1.3248489,-3.0510182
200,97003,##bista,,,0,0,0,1.0820132,3.7922792,0.56652826,0.8244477,2.1610231
200,10164,al,,,0,0,0,-6.691546,12.610013,4.7542443,0.3718439,1.3463463
200,16694,otro,,,0,0,0,9.599319,12.134145,11.72638,11.947267,-2.6567295
200,61047,ent,,,0,0,0,6.3523097,12.102182,0.2872022,7.9689713,-2.0451937
200,16421,##ab,,,0,0,0,9.643698,7.9605045,1.3784721,4.747917,6.8346114
200,10330,##la,,,0,0,0,6.22536,-0.13348125,-0.86556286,-5.4397497,4.9166546
200,10109,la,,,0,0,0,4.9998803,10.826016,12.84315,6.9765143,1.460481
200,104303,pelea,,.,0,0,3,1.4807392,4.057018,0.9612458,2.5244777,3.053926
201,10182,los,,,1,0,0,3.4263897,17.222618,-1.1399393,4.503124,-1.1129615
201,15928,desa,,,0,0,0,8.923534,10.381028,-4.8414083,-0.7179004,4.610621
201,10575,##f,,,0,0,0,5.7392144,4.4369197,2.38493,0.4084692,7.561394
201,24567,##íos,,",",0,0,4,9.165773,4.424108,11.334727,13.164672,4.881072
201,10121,que,,,0,0,0,11.372013,-5.1742005,5.645845,3.6285584,2.1217182
201,10192,no,,,0,0,0,-5.8174496,11.905259,-3.675097,2.949063,0.23253079
201,10312,son,,,0,0,0,-5.305905,8.595453,3.4907517,2.365871,-4.077095
201,10543,más,,,0,0,0,7.2720056,15.587544,1.9090992,-2.1681201,1.11234
201,10121,que,,,0,0,0,11.331666,-5.102779,5.7848577,3.477043,1.9927776
201,10109,la,,,0,0,0,5.006303,10.792114,12.799798,7.0769587,1.530649
201,69720,reunión,,,0,0,0,1.718561,3.8771915,0.3876757,2.1068397,3.4215884
201,10110,en,,,0,0,0,-3.0559983,14.9293,3.1216722,10.969921,6.099846
201,10119,un,,,0,0,0,11.153143,3.6211705,-3.5018854,-4.671283,5.1270995
201,18843,pueblo,,,0,0,0,1.2314748,3.4826403,0.2738266,2.3259501,2.9719474
201,10104,de,,,0,0,0,9.336264,1.8835279,1.6212904,14.712492,-1.0786532
201,10182,los,,,0,0,0,3.4339137,17.175297,-1.1426824,4.479081,-1.15614
201,64390,gallo,,,0,0,0,0.97993255,3.82408,0.66558427,0.39221796,2.656082
201,10107,##s,,,0,0,0,9.333129,-0.70079565,2.3875647,0.94821525,13.412931
201,10543,más,,,0,0,0,7.270527,15.585685,1.9071833,-2.1664214,1.1135468
201,60404,famosos,,,0,0,0,0.21977483,3.1893086,1.0758907,1.6297897,3.3716745
201,10104,de,,,0,0,0,9.097959,2.0397015,1.5628062,14.755603,-1.1318172
201,19188,muchos,,,0,0,0,0.37577057,2.8776875,1.0316926,1.5319698,3.5573063
201,10104,de,,,0,0,0,9.239093,1.9755975,1.6285017,14.692866,-1.0732403
201,10182,los,,,0,0,0,3.3905587,17.166277,-1.1159699,4.5166903,-1.1250843
201,11322,ci,,,0,0,0,-4.951327,0.31888235,11.960398,5.9919214,7.708473
201,46382,##rc,,,0,0,0,3.1107628,3.2840137,8.845682,9.992697,-3.6658218
201,11107,##un,,,0,0,0,7.3908253,4.036868,-0.11484372,4.843662,8.796245
201,53174,##vec,,,0,0,0,7.270835,3.5060856,-1.0645899,5.6956077,9.474845
201,31643,##inos,,",",0,0,4,-0.92949426,10.023193,4.250523,2.5706997,-0.74691623
201,10126,se,,,0,0,0,-3.7766774,-4.9757605,4.5492125,5.286771,-2.6895468
201,101806,anuncia,,,0,0,0,2.1485343,5.7011023,2.8581982,3.052317,2.7120845
201,10115,##n,,,0,0,0,9.489696,7.868832,1.446808,4.9063854,6.925737
201,10173,con,,,0,0,0,2.0728002,5.08931,-2.818665,14.143436,3.5732286
201,11439,grande,,,0,0,0,-0.4812247,3.3083944,1.2762455,1.7759562,3.2245831
201,33687,antic,,,0,0,0,1.9663495,5.22683,9.891849,13.801793,8.716117
201,60287,##ipa,,,0,0,0,6.9062686,3.68342,-1.6520038,6.040521,9.270326
201,10810,##ción,,",",0,0,4,3.2479687,3.6033194,0.9295453,4.1365213,6.165007
201,193,y,,,0,0,0,-1.9893639,4.0486054,5.283014,9.915858,14.760077
201,10126,se,,,0,0,0,-3.654722,-4.9275804,4.528741,5.263229,-2.760132
201,55011,veri,,,0,0,0,4.8304114,1.4555193,-3.382319,6.4713383,0.024392856
201,17370,##fica,,,0,0,0,2.983351,3.633053,8.389253,9.971395,-3.5220456
201,10115,##n,,,0,0,0,9.537025,7.8683357,1.4211562,4.8515005,6.881175
201,10110,en,,,0,0,0,-2.9928665,14.878343,3.0898445,11.008766,6.179284
201,18012,días,,,0,0,0,-1.3770791,10.544938,-2.3803332,6.6238093,10.440906
201,68830,señal,,,0,0,0,0.9651155,3.7848186,0.68465495,0.3789788,2.734243
201,13504,##ados,,.,0,0,3,8.837707,5.4600353,2.4484956,5.4248466,4.98262
202,10110,en,,,1,0,0,-3.032234,15.0594425,3.1242094,10.956602,6.134266
202,10109,la,,,0,0,0,5.0090237,10.77043,12.728886,7.030633,1.4523002
202,104303,pelea,,,0,0,0,1.4753011,4.053893,0.9598472,2.5204868,3.0614634
202,10126,se,,,0,0,0,-3.7409031,-4.945544,4.607033,5.2387614,-2.6642506
202,33198,sigue,,,0,0,0,1.3565961,6.5287123,-0.5968355,3.8590612,3.5081172
202,10285,las,,,0,0,0,9.518783,3.806891,-5.269958,-1.3329654,-1.9749467
202,78535,mismas,,,0,0,0,2.4201825,-5.410405,8.906339,9.29446,3.2130806
202,105649,reglas,,,0,0,0,1.0402539,3.5590968,0.815323,1.9343109,3.5876317
202,10121,que,,,0,0,0,11.240167,-5.224831,5.767671,3.4121485,2.054269
202,10110,en,,,0,0,0,-3.085321,14.964831,3.2367666,11.056339,6.0898604
202,10182,los,,,0,0,0,3.3995488,17.184002,-1.1244049,4.5090747,-1.1447932
202,18813,casos,,,0,0,0,2.449594,0.26576474,0.95088315,1.2664552,5.108837
202,39381,ord,,,0,0,0,-9.07882,6.6339617,8.111513,2.4542835,4.4637594
202,85994,##inario,,,0,0,0,0.17591065,3.4553297,1.4453151,1.8184792,3.0955245
202,10107,##s,,",",0,0,4,9.240414,-0.6552662,2.3120239,0.9024039,13.369088
202,10173,con,,,0,0,0,2.1488895,5.0775347,-2.7160907,14.1161,3.5682874
202,10109,la,,,0,0,0,4.9901814,10.654185,12.803931,7.0086813,1.4712808
202,17662,única,,,0,0,0,-0.6154698,4.8878336,2.7545648,2.024401,4.0532956
202,28204,diferencia,,,0,0,0,0.9774353,3.7481136,1.0742077,0.94590276,2.9428313
202,10121,que,,,0,0,0,11.178814,-5.0350246,5.8478293,3.4753432,2.1507285
202,10126,se,,,0,0,0,-3.6866486,-4.905751,4.5565467,5.3265452,-2.7232296
202,10160,at,,,0,0,0,-9.675304,6.2127285,1.4676104,5.5016074,4.2944603
202,10288,##ra,,,0,0,0,6.3798857,2.8498337,5.9960656,3.9788964,8.800625
202,90883,##viesa,,,0,0,0,1.3032157,4.1758738,0.7735211,1.99963,3.68935
202,10115,##n,,,0,0,0,9.490619,7.8447466,1.4654943,4.8944116,6.9115887
202,33881,mayores,,,0,0,0,-0.39413112,3.2915103,1.2423193,1.7578049,3.2265377
202,103729,cantidades,,",",0,0,4,1.0509847,3.70082,0.93621016,2.1489604,3.4707727
202,193,y,,,0,0,0,-1.9334836,4.025098,5.189561,9.841508,14.861303
202,10121,que,,,0,0,0,11.3169155,-5.2274103,5.6639886,3.5408907,2.0965486
202,10125,el,,,0,0,0,-3.322909,-2.935792,4.9193826,1.11606,12.054658
202,39088,concurso,,,0,0,0,1.2294496,3.8165405,0.6104554,1.2598901,2.6852782
202,10196,es,,,0,0,0,-7.834642,-1.3990731,-0.5898267,4.9270177,5.453778
202,23827,mucho,,,0,0,0,13.219739,8.436565,1.4828591,-1.4192867,-0.0757171
202,10543,más,,,0,0,0,7.2783594,15.594863,1.9168283,-2.1757007,1.1045126
202,15769,numero,,,0,0,0,0.71372783,3.3944302,0.050252426,0.9897317,2.3802452
202,11669,##so,,.,0,0,3,6.3529487,2.8735826,12.87021,8.780804,10.373899
203,10125,el,,,1,0,0,-3.3892667,-2.8621843,4.8262377,0.94948363,11.976009
203,14104,tiempo,,,0,0,0,2.3232973,-0.30969214,0.81144685,0.97112644,5.287508
203,66528,resolver,,,0,0,0,2.7580376,5.861681,2.9435105,3.787854,2.9041805
203,10661,##á,,,0,0,0,3.3167863,-1.784503,12.678622,4.453107,-0.4044779
203,10125,el,,,0,0,0,-3.4041386,-2.7899768,4.8963866,1.0919353,12.093709
203,17982,problema,,",",0,0,4,1.1123052,3.8504362,0.8169949,2.027664,3.5337594
203,193,y,,,0,0,0,-2.012828,4.116373,5.2385497,9.827924,14.899884
203,13672,yo,,,0,0,0,15.379592,8.115177,6.3432016,6.885121,3.2212138
203,10911,me,,,0,0,0,-2.0423944,13.01554,7.699078,0.910024,11.761208
203,10160,at,,,0,0,0,-9.675269,6.2127285,1.467614,5.501602,4.29446
203,10246,##re,,,0,0,0,10.514872,9.864538,2.4224484,6.67248,4.96745
203,11244,##vo,,,0,0,0,7.297705,3.5544071,-1.1611143,5.793891,9.500247
203,169,a,,,0,0,0,1.4896297,8.425565,-1.1162298,-2.5682929,-6.2072735
203,75921,esperar,,,0,0,0,2.9058156,6.0074825,2.964409,3.825321,3.0037293
203,10121,que,,,0,0,0,11.258395,-5.1708603,5.7021985,3.3410418,1.9449482
203,12368,cuando,,,0,0,0,-5.4708447,3.4611206,1.3215154,-5.512475,6.98639
203,57069,haya,,,0,0,0,16.337425,1.6478229,6.286301,4.9279237,6.929538
203,14828,otras,,,0,0,0,11.1986475,10.268212,6.762396,8.899872,0.74877125
203,20221,diversi,,,0,0,0,1.0912911,3.8197067,0.72336537,0.6197954,2.6343083
203,16069,##ones,,,0,0,0,13.768619,5.0496583,11.280006,1.5063531,0.5347121
203,47992,públicas,,,0,0,0,1.2780981,3.6273203,0.525255,2.4101002,3.1939933
203,193,y,,,0,0,0,-2.0825472,4.1998315,5.1105185,9.964427,14.833517
203,169,a,,,0,0,0,1.420561,8.485638,-1.0900407,-2.558591,-6.0914264
203,26080,medida,,,0,0,0,0.53992367,3.832262,1.5410441,2.3168328,3.7271419
203,10121,que,,,0,0,0,11.379953,-4.97412,5.9275885,3.538203,2.1253436
203,51933,adelante,,,0,0,0,9.259147,5.8753805,9.989564,-1.2455,8.532351
203,13386,##mos,,",",0,0,4,11.724539,2.9173453,11.504309,2.3317356,10.135361
203,10126,se,,,0,0,0,-3.6724184,-4.9585485,4.5280733,5.229032,-2.6480904
203,104790,irá,,,0,0,0,3.4103005,6.339481,3.7088425,5.095172,2.4649172
203,103833,perdiendo,,,0,0,0,2.8223567,5.623428,3.5733147,3.8799844,2.7307036
203,11504,esta,,,0,0,0,3.3389027,12.849431,9.755379,8.943689,12.047772
203,18849,cost,,,0,0,0,2.0952601,5.030538,-2.7772198,14.191194,3.6861537
203,10465,##um,,,0,0,0,7.527348,4.1485176,-0.12499081,4.829835,8.913362
203,13724,##bre,,,0,0,0,2.1206112,-6.0694776,1.3891494,10.758856,2.3668795
203,11410,hasta,,,0,0,0,7.7928634,15.705487,-3.9395428,1.0966263,7.655093
203,15928,desa,,,0,0,0,8.925543,10.379014,-4.839389,-0.715882,4.61266
203,91885,##parece,,,0,0,0,2.4544811,5.547516,3.6732593,3.2367146,2.509773
203,10129,##r,,,0,0,0,6.04981,4.4155293,1.6738423,-1.8210608,10.717856
203,22136,completamente,,.,0,0,3,-3.529352,0.04731512,3.4405205,5.830173,4.2209353
204,10119,un,,,1,0,0,11.114951,3.6820955,-3.463605,-4.688595,5.1405573
204,14184,día,,",",0,0,4,8.205913,6.2457037,-4.3387184,3.2526786,9.374344
204,10192,no,,,0,0,0,-5.8264637,11.9015045,-3.6568046,2.950445,0.19616123
204,13436,muy,,,0,0,0,-3.5718665,0.002812284,3.469988,5.864571,4.2293825
204,10141,le,,,0,0,0,-7.8625445,7.5283976,6.9535394,8.250198,2.914102
204,73456,##jano,,,0,0,0,7.216122,3.3286266,-1.0947441,6.5862956,10.211186
204,10104,de,,,0,0,0,9.169584,1.9242387,1.6768078,14.863048,-1.0493999
204,36403,éste,,,0,0,0,-2.1767988,6.974153,2.4951649,1.8613862,2.756007
204,10110,en,,,0,0,0,-3.165864,15.041746,3.3652718,11.105176,5.9259624
204,10121,que,,,0,0,0,11.294867,-5.2176657,5.585289,3.5040221,2.0866585
204,10196,es,,,0,0,0,-7.8335314,-1.4036635,-0.5755283,4.9127283,5.461339
204,99590,##cri,,,0,0,0,3.0597205,3.5813472,8.215666,9.870662,-3.3806047
204,11790,##bo,,",",0,0,4,4.157679,5.3637695,-8.062779,8.2732315,0.8269072
204,22791,iba,,,0,0,0,12.514464,-1.5986369,10.225627,5.6108227,8.019666
204,13672,yo,,,0,0,0,15.357997,8.094036,6.363958,6.863947,3.242361
204,10183,por,,,0,0,0,-0.5371302,16.287874,-2.8103738,2.566917,4.5273457
204,10153,una,,,0,0,0,12.304114,9.259965,5.702746,8.161637,12.994871
204,27823,calle,,,0,0,0,7.9845514,10.650474,4.3044887,2.1217833,4.167674
204,13436,muy,,,0,0,0,-3.572446,0.0022414678,3.4704177,5.8651834,4.231822
204,10173,con,,,0,0,0,2.0631099,5.07545,-2.7807667,14.224876,3.631352
204,12352,##cu,,,0,0,0,2.9607375,3.9121566,8.52574,10.073482,-3.562134
204,24874,##rri,,,0,0,0,3.1273367,3.2443602,8.898737,10.003368,-3.6885304
204,10229,##da,,",",0,0,4,1.3130478,3.4116755,4.23859,9.313537,6.2336693
204,12368,cuando,,,0,0,0,-5.455107,3.4770336,1.3335654,-5.500188,7.0022254
204,24109,pi,,,0,0,0,6.988438,12.032093,0.698073,8.163306,-2.0631053
204,23477,##có,,,0,0,0,9.028383,-4.511121,-2.5546553,9.641181,9.529814
204,12132,mi,,,0,0,0,-0.7542277,3.8400638,16.02354,1.8863719,3.1442623
204,13409,natural,,,0,0,0,8.805573,2.1289947,1.6061108,14.799441,-0.8576319
204,10854,cu,,,0,0,0,-4.9721675,0.29802343,11.981265,6.0128174,7.687546
204,18068,##rios,,,0,0,0,6.62103,3.6778173,-1.5396144,5.9301715,9.160923
204,13811,##idad,,,0,0,0,3.0710754,3.9029198,0.9738675,4.066534,6.0568347
204,10119,un,,,0,0,0,11.098388,3.6737416,-3.445394,-4.6571264,5.065911
204,12282,grupo,,,0,0,0,1.1220498,3.824554,0.68695366,0.8238979,2.6009321
204,10104,de,,,0,0,0,9.245527,1.7995576,1.5037259,14.511879,-1.0730183
204,14888,personas,,,0,0,0,1.191544,5.8041644,0.9930408,1.0162125,4.987572
204,35073,api,,,0,0,0,9.486538,-5.248142,0.39199805,8.281911,4.689611
204,73422,##ñada,,,0,0,0,7.5146422,-3.4850338,-4.3135123,11.311836,5.4467616
204,10107,##s,,,0,0,0,9.255146,-0.6418708,2.323172,0.9190926,13.312392
204,25289,alrededor,,,0,0,0,9.293188,5.8685546,10.033093,-1.2900993,8.502175
204,10104,de,,,0,0,0,9.134176,1.9197245,1.638109,14.692367,-1.041834
204,10153,una,,,0,0,0,12.33301,9.23402,5.723095,8.159739,12.969535
204,15136,especie,,,0,0,0,1.2533253,1.7957851,-2.7008903,3.2007706,3.6813374
204,10104,de,,,0,0,0,9.248136,1.9259337,1.5001795,14.859203,-1.1757847
204,11135,ca,,,0,0,0,-2.5575948,-0.36465105,12.547772,0.1340057,9.122621
204,59484,##jón,,,0,0,0,13.758458,5.038855,11.269911,1.5166998,0.5455318
204,48766,pinta,,,0,0,0,1.230498,4.1589465,0.7318161,1.5979038,3.5130715
204,10317,##do,,,0,0,0,11.272434,5.649322,-3.857217,10.110359,10.02217
204,10104,de,,,0,0,0,9.249858,2.0588782,1.4576426,14.690052,-1.2161499
204,23100,verde,,,0,0,0,-0.08531678,4.593784,1.3199332,1.54836,3.0372837
204,193,y,,,0,0,0,-2.097011,4.184438,5.1608357,9.898504,14.870124
204,76855,colocado,,,0,0,0,2.7593815,5.4448934,3.0434694,3.6655202,2.3992002
204,10690,sobre,,,0,0,0,-2.118677,8.379678,-4.9239807,7.409583,0.094867565
204,10119,un,,,0,0,0,11.08753,3.7092967,-3.4419072,-4.697903,5.1047835
204,20098,trí,,,0,0,0,8.549955,14.425148,8.246378,5.8852816,9.433686
204,68748,##pod,,,0,0,0,9.306752,6.611067,0.9007988,3.7067797,3.8238542
204,10112,##e,,,0,0,0,3.158983,8.338777,5.703689,12.889606,1.9043294
204,10104,de,,,0,0,0,9.073311,2.003909,1.4817195,14.602139,-0.8837029
204,15368,cuatro,,,0,0,0,1.0057455,3.78137,0.72309935,0.38045505,2.7584593
204,110761,palm,,,0,0,0,1.0692238,3.8129532,0.5669326,0.8102543,2.134865
204,10310,##os,,,0,0,0,-1.0575602,5.838263,6.466043,4.6144376,-2.8731031
